"id","wms_sku_id","name","image_url","codes","dimensions_mm","weight_g","picking_preset","deleted","trajectory_preset","last_modified","wms_turnover_prediction_day","wms_turnover_prediction_week","wms_turnover_prediction_month","is_pickable_only_by_hupi"
1886,"1295112","Brit care Mini Krmivo pro malé psy – kuřecí a tuňák ve šťávě","https://cdn.rohlik.cz/images/grocery/products/1384359/1384359-1596620209.jpg","{8595602534494,8595602560325,8595602534425}","{145,95,80}",103,NULL,False,NULL,"2023-06-04 19:00:48.684328+02",NULL,NULL,NULL,False
2325,"931524","Nature Park Quinoa bílá","https://cdn.rohlik.cz/images/grocery/products/1344487/1344487-1538034057.jpg","{8595081581200,18595081581207}","{114,100,93}",154,NULL,False,NULL,"2023-06-04 19:15:15.95844+02",NULL,NULL,NULL,False
1161,"1760595","Linteo Dětské vatové čisticí polštářky","https://cdn.rohlik.cz/images/grocery/products/1424962/1424962-1662585154821.jpg","{8595686303085,8595686303092}","{130,105,88}",118,NULL,False,NULL,"2023-06-04 23:18:00.423718+02",NULL,NULL,NULL,False
1431,"1835211","L&M Blue Label","https://cdn.rohlik.cz/images/grocery/products/1437406/1437406-1675771666502.jpg","{8595701509195,8595701508488}","{88,55,23}",24,NULL,False,NULL,"2023-06-05 07:53:14.039126+02",NULL,NULL,NULL,False
104,"905232","Werther´s Original Creamy Filling","https://cdn.rohlik.cz/images/grocery/products/1301857/1301857-1470214898.jpg","{4014400918106,4014400460278}","{28,157,157}",86,NULL,False,NULL,"2023-06-05 08:32:17.852558+02",NULL,NULL,NULL,False
302,"900501","Sonnentor BIO Čaj Balzám na nervy","https://cdn.rohlik.cz/images/grocery/products/1287457/1287457-1651047815568.jpg","{9004145027039,9004145327030}","{121,75,83}",60,NULL,False,NULL,"2023-06-05 08:40:10.136654+02",NULL,NULL,NULL,False
737,"909027","Niteola Klasické kolíčky na prádlo","https://cdn.rohlik.cz/images/grocery/products/1311563/1311563-1589187215.jpg","{8595686301050,8595686301067}","{30,70,110}",90,NULL,False,NULL,"2023-06-05 08:48:14.504034+02",NULL,NULL,NULL,False
1948,"910788","Felix Party mix Original mix pamlsky pro kočky","https://cdn.rohlik.cz/images/grocery/products/1315137/1315137-1642172626856.jpg","{7613034119865,7613034119872}","{122,94,118}",60,NULL,False,NULL,"2023-06-05 08:48:38.878162+02",NULL,NULL,NULL,False
17,"917388","Nutrend Protein pancake čokoláda+kakao","https://cdn.rohlik.cz/images/grocery/products/1325897/1325897-1613022598922.jpg","{8594014861167,28594014861291}","{17,108,149}",50,NULL,False,NULL,"2023-06-05 09:00:01.007396+02",NULL,NULL,NULL,False
1892,"915978","Indiana Jerky Hovězí maso sušené original","https://cdn.rohlik.cz/images/grocery/products/1323839/1323839-1654868101429.jpg","{8594055300281,8594055301776}","{255,165,20}",102,NULL,False,NULL,"2023-06-05 09:00:25.126704+02",NULL,NULL,NULL,False
548,"925191","Vitana Bylinkový bujón s česnekem 3l","https://cdn.rohlik.cz/images/grocery/products/1335547/1335547-1517477514.jpg","{8593837259144,8593837057771}","{16,59,78}",70,NULL,False,NULL,"2023-06-05 09:04:22.732909+02",NULL,NULL,NULL,False
1801,"925197","Ovocňák Kapsička jablko, višeň a aronie","https://cdn.rohlik.cz/images/grocery/products/1335559/1335559-1607512492404.jpg","{8592809002412,8592809002429}","{57,88,173}",204,NULL,False,NULL,"2023-06-05 09:08:38.04171+02",NULL,NULL,NULL,False
66,"928161","Marks & Spencer Kalifornské rozinky v belgické mléčné čokoládě","https://cdn.rohlik.cz/images/grocery/products/1339685/pickingImages/1339685-1537344564.jpg","{00783033}","{33,74,156}",130,NULL,False,NULL,"2023-06-05 09:23:46.83133+02",NULL,NULL,NULL,False
2382,"966258","Purina ONE Indoor Tuňák se zelenými fazolkami a telecí s mrkví ve šťávě pro kočky (4×85g)","https://cdn.rohlik.cz/images/grocery/products/1374959/1374959-1662456546457.jpg","{7613030063032,7613030064398}","{140,190,33}",365,NULL,False,NULL,"2023-06-07 12:22:58.364656+02",NULL,NULL,NULL,False
127,"910011","Kotányi Guláš","https://cdn.rohlik.cz/images/grocery/products/1313235/1313235-1669117216267.jpg","{8590132016083,8590132116080}","{11,102,139}",30,NULL,False,NULL,"2023-06-08 01:30:16.109131+02",NULL,NULL,NULL,False
2532,"1489680","Clearspring Nori vločky","https://cdn.rohlik.cz/images/grocery/products/1423329/1423329-1658489559966.jpeg","{5021554970019,05021554980810}","{210,130,30}",24,"",False,"","2023-06-05 09:50:34.967047+02",0,0,0,False
2513,"949863","Bonne Maman Tartelettes čokoládové sušenky s karamelem","https://cdn.rohlik.cz/images/grocery/products/1362057/1362057-1591719825.jpg","{3178210403021,3178530403022}","{45,90,185}",170,NULL,False,NULL,"2023-06-05 09:23:23.94994+02",NULL,NULL,NULL,False
2531,"1488890","Brit Paté & Meat Venison pro psy","https://cdn.rohlik.cz/images/grocery/products/1423171/1423171-1656169565952.jpg","{8595602557486}","{110,74,74}",460,"",False,"","2023-06-05 09:50:34.672372+02",0,0,0,False
2538,"1488895","Brit Mono protein Konzerva pro psy – jehněčí s rýží","https://cdn.rohlik.cz/images/grocery/products/1423172/1423172-1656169684631.jpg","{8595602555352}","{110,74,74}",460,"",False,"","2023-06-05 10:14:00.818459+02",0,0,0,False
2544,"1374625","Alnatura BIO Směs kešu ořechů a brusinek","https://cdn.rohlik.cz/images/grocery/products/1400263/1400263-1644331045897.jpg","{4104420026681,4104420026698}","{150,75,50}",160,"",False,"","2023-06-05 10:26:00.406328+02",0,0,0,False
2302,"1373860","Alnatura BIO Špaldové krutony","https://cdn.rohlik.cz/images/grocery/products/1400110/1400110-1679944435501.jpg","{4104420230767,4104420020467}","{172,125,46}",127,NULL,False,NULL,"2023-06-05 10:32:42.371202+02",NULL,NULL,NULL,False
2546,"1473267","D-BARF Ryba kompletka BARF pro psy","https://cdn.rohlik.cz/images/grocery/products/1420047/1420047-1678283424222.jpg","{8595699700154,8595699700055}","{190,150,50}",325,"",False,"","2023-06-05 10:33:00.776002+02",0,0,0,False
310,"1367980","Seeberger BIO Vlašské ořechy vyloupané","https://cdn.rohlik.cz/images/grocery/products/1398934/1398934-1605204850.jpg","{4008258306017,4008258306987}","{185,125,35}",89,NULL,False,NULL,"2023-06-05 10:52:27.294602+02",NULL,NULL,NULL,False
2551,"1434913","George and Stephen Mr. Papaya kousky sušené papáji z Vietnamu","https://cdn.rohlik.cz/images/grocery/products/1412342/1412342-1627846756565.jpg","{8595685540429,8595685540443}","{170,130,18}",58,"",False,"","2023-06-05 10:59:00.41553+02",0,0,0,False
2553,"1374250","Alnatura BIO Zázvorové kostky","https://cdn.rohlik.cz/images/grocery/products/1400188/1400188-1644331118058.jpg","{4104420024922,4104420024939}","{135,60,45}",104,"",False,"","2023-06-05 11:07:00.444518+02",0,0,0,False
2554,"1443438","Calibra Verve Konzerva pro starší psy s krůtím a jehněčím","https://cdn.rohlik.cz/images/grocery/products/1414051/1414051-1632882979483.jpg","{8594062089513,8594062089438}","{110,75,75}",430,"",False,"","2023-06-05 11:08:00.555505+02",0,0,0,False
2555,"1449283","Bozita Bezobilné kousky – krůtí v želé pro psy","https://cdn.rohlik.cz/images/grocery/products/1415220/1415220-1635507994115.jpg","{7300330042613,37300330642616}","{107,84,45}",386,"",False,"","2023-06-05 11:11:00.668067+02",0,0,0,False
712,"1476430","Isabel Sardinky v olivovém oleji","https://cdn.rohlik.cz/images/grocery/products/1420679/1420679-1649359631053.jpg","{8410111006631,38410111010851}","{66,28,107}",170,NULL,False,NULL,"2023-06-05 11:13:08.014836+02",NULL,NULL,NULL,False
2557,"1418258","Canvit Dental Pamlsky pro psy","https://cdn.rohlik.cz/images/grocery/products/1409011/1409011-1618607272876.jpg","{8595602508754,8595602508808}","{200,120,35}",208,"",False,"","2023-06-05 11:16:00.443905+02",0,0,0,False
2558,"1447473","Akinu Pillows polštářky se sýrem pro hlodavce","https://cdn.rohlik.cz/images/grocery/products/1414858/1414858-1634755830730.jpg","{8595184955281,8595184955359}","{170,100,50}",44,"",False,"","2023-06-05 11:17:00.597394+02",0,0,0,False
1129,"1483220","Beginnings Vlhčené splachovatelné ubrousky","https://cdn.rohlik.cz/images/grocery/products/1422037/1422037-1652963920346.jpg","{8594200262341,8594200262389}","{110,230,42}",420,NULL,False,NULL,"2023-06-05 11:19:33.908377+02",NULL,NULL,NULL,False
2622,"1301486","Oxalis Tokajská meruňka","https://cdn.rohlik.cz/images/grocery/products/1385633/1385633-1630490566196.jpg","{8595218039239}","{190,70,40}",76,"",False,"","2023-06-05 16:40:02.03143+02",0,0,0,False
23,"1411808","Hamánek Ovocná kapsička jablko a dýně","https://cdn.rohlik.cz/images/grocery/products/1407721/1407721-1615544114147.jpg","{18595139797260,8595139797263}","{170,68,36}",109,NULL,False,NULL,"2023-06-05 11:26:07.690935+02",NULL,NULL,NULL,False
2562,"1488915","Brit Care Insects Lamb & Raspberries pamlsky pro psy","https://cdn.rohlik.cz/images/grocery/products/1423176/1423176-1656170495575.jpg","{8595602551477}","{220,170,70}",210,"",False,"","2023-06-05 11:27:00.65009+02",0,0,0,False
2563,"1838212","Basilur White Tea Assorted","https://cdn.rohlik.cz/images/grocery/products/1437906/1437906-1677007765652.jpg","{4792252944985}","{130,80,68}",63,"",False,"","2023-06-05 11:29:00.71867+02",0,0,0,False
2564,"1464781","Marley & Harry's Sušený burger pro psy","https://cdn.rohlik.cz/images/grocery/products/1418327/1418327-1642955830206.jpg","{8594192867920,8594192867821,8594192864424}","{240,130,40}",90,"",False,"","2023-06-05 11:32:00.641797+02",0,0,0,False
2565,"1465801","Grand Deluxe Jícen hovězí sušený pro psy","https://cdn.rohlik.cz/images/grocery/products/1418537/1418537-1643222698344.jpg","{8594029443969}","{255,160,70}",108,"",False,"","2023-06-05 11:33:00.674739+02",0,0,0,False
2534,"1383976","Akinu Mini kostičky pro štěňata","https://cdn.rohlik.cz/images/grocery/products/1402136/1402136-1606744138.jpg","{8595184932374,8595184932367}","{175,90,20}",70,"",False,"","2023-06-05 10:08:00.904346+02",0,0,0,False
2535,"906282","Vitana Sýrová omáčka","https://cdn.rohlik.cz/images/grocery/products/1303995/1303995-1630413113714.jpg","{8593837238149,8593837027316}","{14,129,155}",50,"",False,"","2023-06-05 10:10:04.459629+02",0,0,0,False
1874,"966249","Purina ONE Sterilcat Krůtí se zelenými fazolkami a losos s mrkví ve šťávě pro kočky (4×85g)","https://cdn.rohlik.cz/images/grocery/products/1374953/1374953-1662456843128.jpg","{7613038648309,7613038648293}","{140,190,33}",365,NULL,False,NULL,"2023-06-07 12:20:48.924699+02",NULL,NULL,NULL,False
2537,"1457053","Gourmet Gold Savoury Paštika s kuřetem a mrkví pro kočky","https://cdn.rohlik.cz/images/grocery/products/1416774/1416774-1638722942873.jpg","{7613035465671,7613035465664}","{66,37,66}",96,NULL,False,NULL,"2023-06-07 12:29:22.424462+02",NULL,NULL,NULL,False
2549,"964539","Vitana Koprová omáčka","https://cdn.rohlik.cz/images/grocery/products/1373621/1373621-1630413083671.jpg","{8593837223480,8593837006397}","{160,130,18}",88,NULL,False,NULL,"2023-06-07 15:10:11.324487+02",NULL,NULL,NULL,False
2536,"1435653","Jim Jerky hovězí se slaninou","https://cdn.rohlik.cz/images/grocery/products/1412494/1412494-1628490169197.jpg","{8595229921530,8595229921547}","{205,125,10}",31,"",False,"","2023-06-05 10:11:00.50477+02",0,0,0,False
2540,"1414758","Tyrrells Brambůrky s mořskou solí","https://cdn.rohlik.cz/images/grocery/products/1408311/1408311-1617410010697.jpg","{5060042641000,5056051804345}","{275,180,30}",157,"",False,"","2023-06-05 10:17:00.589083+02",0,0,0,False
2541,"931428","Versele-Laga Complete Crock s bylinkami","https://cdn.rohlik.cz/images/grocery/products/1344227/1344227-1537773393.jpg","{5410340613047}","{69,137,250}",60,"",False,"","2023-06-05 10:19:00.297181+02",0,0,0,False
2542,"1434533","Jim Jerky krůtí","https://cdn.rohlik.cz/images/grocery/products/1412266/1412266-1627666873902.jpg","{8594177020685,8594177020609}","{205,10,125}",30,"",False,"","2023-06-05 10:21:00.523209+02",0,0,0,False
2345,"1293237","Felix Party mix Mixed grill pamlsky pro kočky","https://cdn.rohlik.cz/images/grocery/products/1383984/1383984-1642172645370.jpg","{7613034119889,7613034119896}","{180,100,200}",60,NULL,False,NULL,"2023-06-05 10:23:18.23474+02",NULL,NULL,NULL,False
2543,"1833435","MAGGI Fusian Smažené nudle s chutí India","https://cdn.rohlik.cz/images/grocery/products/1437108/1437108-1675184922175.jpg","{8585002434548,8585002434555}","{215,160,28}",126,"",False,"","2023-06-05 10:24:00.765666+02",0,0,0,False
2545,"900981","Hamé Špagetka směs na špagety hotové jídlo Easycup","https://cdn.rohlik.cz/images/grocery/products/1289279/1289279-1504616462.jpg","{8595139771058,18595139771055}","{84,103,104}",460,"",False,"","2023-06-05 10:29:00.184815+02",0,0,0,False
2547,"1403773","Brit Jerky Sušené proteinové tyčinky pro psy – losos","https://cdn.rohlik.cz/images/grocery/products/1406114/1406114-1612460660938.jpg","{8595602543724,8595602543908}","{220,150,80}",106,"",False,"","2023-06-05 10:35:04.917416+02",0,0,0,False
2276,"933501","Sunar Kapsička Do ručičky jablko, borůvka","https://cdn.rohlik.cz/images/grocery/products/1347159/1347159-1601897577.jpg","{8592084413675,8592084413668}","{154,78,33}",110,NULL,False,NULL,"2023-06-05 10:40:48.505111+02",NULL,NULL,NULL,False
2550,"1403788","Brit Jerky Sušené masové penízky pro psy – kuřecí a hmyz","https://cdn.rohlik.cz/images/grocery/products/1406117/1406117-1612462500781.jpg","{8595602543977,8595602543793}","{220,150,80}",115,"",False,"","2023-06-05 10:42:00.420312+02",0,0,0,False
1296,"1819845","Timba by Benny Cristo Fantastic Jerky bbq habanero","https://cdn.rohlik.cz/images/grocery/products/1434837/1434837-1669932965113.jpg","{8594214010013,8595643806147,0725765787514,725765787514}","{180,110,20}",47,NULL,False,NULL,"2023-06-05 10:58:12.781871+02",NULL,NULL,NULL,False
2552,"1473262","D-BARF Vepřové kompletka BARF pro psy","https://cdn.rohlik.cz/images/grocery/products/1420046/1420046-1678283515574.jpg","{8595699700147,8595699700048}","{190,150,50}",325,"",False,"","2023-06-05 11:06:00.691441+02",0,0,0,False
1906,"1476605","Propesko Snack pro psy dentální tyčinky","https://cdn.rohlik.cz/images/grocery/products/1420714/1420714-1649443349492.jpg","{8595606407404,38595606407405}","{215,110,20}",116,NULL,False,NULL,"2023-06-05 11:10:14.157263+02",NULL,NULL,NULL,False
2233,"926388","GimCat ShinyCat konzerva kuře a krab pro kočky","https://cdn.rohlik.cz/images/grocery/products/1337403/1337403-1685956155892.jpg","{4002064413136}","{41,64,65}",82,NULL,False,NULL,"2023-06-05 11:10:21.658615+02",NULL,NULL,NULL,False
2559,"1314134","JOXTY ENJOY Pečené bramborové chipsy s dýní a rozmarýnem","https://cdn.rohlik.cz/images/grocery/products/1388162/1388162-1656429675080.jpg","{8594197510067,8594197519091,8594197511316}","{260,160,35}",46,"",False,"","2023-06-05 11:19:00.416477+02",0,0,0,False
2560,"1402967","Yoggies Bezlepkové suchary s hmyzím proteinem a kurkumou pro psy","https://cdn.rohlik.cz/images/grocery/products/1405952/1405952-1612861457859.jpg","{8595639803327}","{240,160,75}",167,"",False,"","2023-06-05 11:23:00.449371+02",0,0,0,False
2561,"1477135","Pet Farm Family BIO Konzerva pro psy husa","https://cdn.rohlik.cz/images/grocery/products/1420820/1420820-1649780695818.jpg","{8594178745075}","{110,75,75}",446,"",False,"","2023-06-05 11:26:00.81036+02",0,0,0,False
1136,"1402575","Savo Čistič pračky","https://cdn.rohlik.cz/images/grocery/products/1405871/pickingImages/1405871-1641207716141.jpg","{8710522828250,8710522828243}","{168,38,69}",298,NULL,False,NULL,"2023-06-05 11:32:27.653223+02",NULL,NULL,NULL,False
358,"908505","Ovocňák Kapsička jablko a meruňka","https://cdn.rohlik.cz/images/grocery/products/1310503/pickingImages/1310503-1551706254.jpg","{8592809001811,8592809001668}","{147,37,74}",128,NULL,False,NULL,"2023-06-05 11:42:03.99695+02",NULL,NULL,NULL,False
1323,"1820025","Dos Mundos Nikaragua Los Nubarrones","https://cdn.rohlik.cz/images/grocery/products/1434867/1434867-1679411267061.jpg","{725765465153}","{200,140,70}",273,NULL,False,NULL,"2023-06-05 12:21:12.367259+02",NULL,NULL,NULL,False
2567,"1465806","Grand Deluxe Vazovice hovězí sušená pro psy","https://cdn.rohlik.cz/images/grocery/products/1418538/1418538-1643222768426.jpg","{8594029443976}","{255,160,70}",108,"",False,"","2023-06-05 12:35:00.66655+02",0,0,0,False
2566,"1464771","Marley & Harry's Sušené jelení maso pro psy","https://cdn.rohlik.cz/images/grocery/products/1418325/1418325-1642955458389.jpg","{8594192867906,8594192867807,8594192864608}","{240,130,40}",60,"",False,"","2023-06-05 12:30:00.708799+02",0,0,0,False
1466,"1803231","Teekanne Šípek","https://cdn.rohlik.cz/images/grocery/products/1432068/1432068-1682427295508.jpg","{5901086000098,5901086900091}","{73,139,61}",86,NULL,False,NULL,"2023-06-05 12:31:29.196148+02",NULL,NULL,NULL,False
1502,"1828419","Loyd pyramida Intense black","https://cdn.rohlik.cz/images/grocery/products/1436266/1436266-1672694006270.jpg","{5900396031396,5900396031426}","{110,110,65}",65,NULL,False,NULL,"2023-06-05 12:36:39.255738+02",NULL,NULL,NULL,False
1096,"1766691","Pro Plan Sterilised kuře ve šťávě kapsička pro kočky","https://cdn.rohlik.cz/images/grocery/products/1425978/1425978-1664902460231.jpg","{7613036092852,7613287107602}","{140,93,15}",90,NULL,False,NULL,"2023-06-07 12:08:55.432257+02",NULL,NULL,NULL,False
2438,"1457043","Purina ONE Junior minifiletky s lososem a mrkví ve šťávě pro kočky","https://cdn.rohlik.cz/images/grocery/products/1416772/1416772-1662456919523.jpg","{7613287367204,7613287367198}","{190,140,33}",365,NULL,False,NULL,"2023-06-07 12:22:28.019552+02",NULL,NULL,NULL,False
2568,"943638","Grand Střívka pro psy","https://cdn.rohlik.cz/images/grocery/products/1357041/1357041-1561105938.jpg","{8594029441668}","{220,127,60}",106,"",False,"","2023-06-05 12:37:00.363715+02",0,0,0,False
2570,"1446633","Zii Matì Slané sušenky Tarallini s chilli papričkou","https://cdn.rohlik.cz/images/grocery/products/1414690/1414690-1634801116807.jpg","{8055323131988}","{170,110,55}",270,"",False,"","2023-06-05 12:40:00.59231+02",0,0,0,False
1560,"1470812","Oxalis Imunitní čaj","https://cdn.rohlik.cz/images/grocery/products/1419556/1419556-1679060741940.jpg","{8595218075794}","{190,70,40}",60,NULL,False,NULL,"2023-06-05 12:40:48.164751+02",NULL,NULL,NULL,False
2571,"1465766","Grand Resturant Hovězí guláš pro psy","https://cdn.rohlik.cz/images/grocery/products/1418530/1418530-1643222044775.jpg","{8594029444294,8594029444089}","{200,150,30}",308,"",False,"","2023-06-05 12:41:00.586241+02",0,0,0,False
2572,"1467012","Alnatura BIO Kuličky z prosa","https://cdn.rohlik.cz/images/grocery/products/1418796/1418796-1643915773598.jpg","{4104420057227,4104420057234}","{205,240,53}",85,"",False,"","2023-06-05 12:42:00.64697+02",0,0,0,False
2118,"1445888","Oxalis Pu-Erh","https://cdn.rohlik.cz/images/grocery/products/1414541/1414541-1679060651595.jpg","{8595218037334,8594045060553}","{190,70,40}",69,NULL,False,NULL,"2023-06-05 12:44:19.750456+02",NULL,NULL,NULL,False
2574,"1489710","Clearspring Instantní jemná bílá miso polévka s tofu","https://cdn.rohlik.cz/images/grocery/products/1423335/1423335-1656653046980.jpg","{05021554985488,5021554985471}","{112,90,40}",66,"",False,"","2023-06-05 12:46:00.610867+02",0,0,0,False
2575,"1838224","Basilur Fruit Infusions Book Summer Fiesta plech","https://cdn.rohlik.cz/images/grocery/products/1437908/1437908-1677009416884.jpg","{4792252933132,24792252933136}","{172,166,45}",320,"",False,"","2023-06-05 12:50:00.655373+02",0,0,0,False
2577,"1447468","Akinu Pillows polštářky s mrkví pro hlodavce","https://cdn.rohlik.cz/images/grocery/products/1414857/1414857-1634755816079.jpg","{8595184955342,8595184955274}","{170,100,50}",44,"",False,"","2023-06-05 12:55:00.827696+02",0,0,0,False
2578,"946029","Allnature Směs svačinka sport","https://cdn.rohlik.cz/images/grocery/products/1358893/1358893-1574359076.jpg","{8594182009255,8594182009521}","{180,90,20}",62,"",False,"","2023-06-05 12:57:00.260904+02",0,0,0,False
2579,"968349","Yoggies Originální piškoty pro psy s kuřecím masem","https://cdn.rohlik.cz/images/grocery/products/1376551/1376551-1587031957.jpg","{8595639802887}","{240,160,75}",167,"",False,"","2023-06-05 12:59:00.316281+02",0,0,0,False
2580,"1310204","Shelma Bezobilné dušené filetky výběr z masa a ryb pro kočky 4×85 g","https://cdn.rohlik.cz/images/grocery/products/1387376/1387376-1601106380.jpg","{8595606406735,18595606406732}","{145,215,30}",360,"",False,"","2023-06-05 13:01:00.379623+02",0,0,0,False
2581,"1374775","Alnatura BIO Falafel","https://cdn.rohlik.cz/images/grocery/products/1400293/1400293-1659947072739.jpg","{4104420236851,4104420236844,4104420226463}","{172,100,30}",194,"",False,"","2023-06-05 13:03:00.36453+02",0,0,0,False
2583,"1847182","VanaVita BIO Matcha prášek","https://cdn.rohlik.cz/images/grocery/products/1439401/1439401-1680082151205.jpg","{8586022211829}","{265,160,40}",120,"",False,"","2023-06-05 13:05:01.03181+02",0,0,0,False
2585,"1856380","Yum Yum thajské červené kari s kachní příchutí","https://cdn.rohlik.cz/images/grocery/products/1440934/1440934-1683824628422.jpg","{8852018101253,8852018141396}","{90,100,30}",63,"",False,"","2023-06-05 13:13:00.682943+02",0,0,0,False
2586,"911709","Yoggies B.A.R.F. Sušené hovězí maso pro psy","https://cdn.rohlik.cz/images/grocery/products/1317047/1317047-1666608324080.jpg","{8594068230377}","{22,99,192}",58,"",False,"","2023-06-05 13:15:03.664787+02",0,0,0,False
2587,"1402952","Yoggies Bezlepkové piškoty s hmyzím proteinem a kurkumou pro psy","https://cdn.rohlik.cz/images/grocery/products/1405949/1405949-1612861442815.jpg","{8595639803334}","{240,160,75}",167,"",False,"","2023-06-05 13:19:00.466688+02",0,0,0,False
2588,"1449323","Bozita Bezobilné kousky – kuřecí játra v želé pro kočky","https://cdn.rohlik.cz/images/grocery/products/1415228/1415228-1635507894783.jpg","{37300330049156,7300330049155}","{107,84,45}",386,"",False,"","2023-06-05 13:21:00.506361+02",0,0,0,False
787,"1467552","Lagris Čočka červená celá","https://cdn.rohlik.cz/images/grocery/products/1418904/1418904-1644222413306.jpg","{18594004494273,8594004494276}","{135,80,60}",503,NULL,False,NULL,"2023-06-05 13:21:53.088491+02",NULL,NULL,NULL,False
2595,"1435043","Dragon superfoods BIO Dýňový protein 55%","https://cdn.rohlik.cz/images/grocery/products/1412368/1412368-1628020678839.jpg","{3800225479936}","{220,130,60}",210,"",False,"","2023-06-05 14:55:00.563952+02",0,0,0,False
2597,"1443413","Calibra Verve Konzerva pro dospělé psy s krůtím a lososem","https://cdn.rohlik.cz/images/grocery/products/1414046/1414046-1632882501497.jpg","{8594062089506,8594062089421}","{110,75,75}",430,"",False,"","2023-06-05 15:00:00.426357+02",0,0,0,False
2598,"1847170","VanaVita BIO Kakaový prášek","https://cdn.rohlik.cz/images/grocery/products/1439399/1439399-1680081536442.jpg","{8586022211706}","{265,160,60}",260,"",False,"","2023-06-05 15:03:00.458026+02",0,0,0,False
2600,"1374985","Alnatura BIO Špaldové crackery s červenou řepou","https://cdn.rohlik.cz/images/grocery/products/1400335/1400335-1679943729570.jpg","{4104420145825,4104420226944}","{150,153,40}",83,"",False,"","2023-06-05 15:10:05.718864+02",0,0,0,False
2569,"1418263","Canvit Mobility Pamlsky pro psy","https://cdn.rohlik.cz/images/grocery/products/1409012/1409012-1618607283910.jpg","{8595602508747,8595602508792}","{220,35,120}",208,"",False,"","2023-06-05 12:39:00.44335+02",0,0,0,False
2573,"1467017","Alnatura BIO Kuličky z prosa s arašídy","https://cdn.rohlik.cz/images/grocery/products/1418797/1418797-1643916326118.jpg","{4104420131835,4104420131828}","{205,190,45}",85,"",False,"","2023-06-05 12:44:00.542893+02",0,0,0,False
1574,"1472777","Teekanne BIO Ella Orangella čaj","https://cdn.rohlik.cz/images/grocery/products/1419949/1419949-1647299444767.jpg","{5901086067633,5901086167630}","{110,79,69}",67,NULL,False,NULL,"2023-06-05 12:45:00.463801+02",NULL,NULL,NULL,False
2576,"1838236","Basilur Assorted Black Magic","https://cdn.rohlik.cz/images/grocery/products/1437910/1437910-1677010914313.jpg","{14792252001104,4792252001107}","{130,80,68}",80,"",False,"","2023-06-05 12:53:00.545394+02",0,0,0,False
2589,"1473292","D-BARF Ryba kompletka BARF pro psy","https://cdn.rohlik.cz/images/grocery/products/1420052/1420052-1678283408501.jpg","{8595699700109,8595699700208}","{170,120,30}",165,"",False,"","2023-06-05 13:23:00.46437+02",0,0,0,False
2590,"1854376","Carnilove Jerky s kuřetem a křepelkou pro psy","https://cdn.rohlik.cz/images/grocery/products/1440600/1440600-1682681171925.jpg","{8595602552030}","{220,150,40}",110,"",False,"","2023-06-05 13:25:00.631895+02",0,0,0,False
2591,"905469","Brit Premium Cat with Beef Stew & Peas kapsička pro kočky","https://cdn.rohlik.cz/images/grocery/products/1302389/1302389-1453453178.jpg","{8595602506279,8595602505982}","{16,87,138}",102,"",False,"","2023-06-05 13:27:00.272229+02",0,0,0,False
2592,"960633","Basilur Island of Tea Ceylon Green sypaný","https://cdn.rohlik.cz/images/grocery/products/1370683/1370683-1575987344.jpg","{14792252001166,4792252001169}","{170,85,51}",120,"",False,"","2023-06-05 13:29:00.293985+02",0,0,0,False
2271,"920838","Yum Yum Instantní nudlová polévka hovězí","https://cdn.rohlik.cz/images/grocery/products/1330989/1330989-1508932682.jpg","{8852018101017,8852018141013}","{47,81,94}",72,NULL,False,NULL,"2023-06-05 13:56:33.554183+02",NULL,NULL,NULL,False
2593,"966348","Hamé Čočka s uzeným vepřovým masem","https://cdn.rohlik.cz/images/grocery/products/1375019/1375019-1584495645.jpg","{18595139778108,8595139778101}","{85,213,95}",472,NULL,False,NULL,"2023-06-05 14:23:55.303828+02",NULL,NULL,NULL,False
2584,"1853956","Sonnentor BIO Ledový džbánek pomeranč a bazalka","https://cdn.rohlik.cz/images/grocery/products/1440530/1440530-1682550746216.jpg","{9004145745049,9004145080058}","{109,97,77}",57,NULL,False,NULL,"2023-06-05 14:44:43.010524+02",NULL,NULL,NULL,False
2594,"1403783","Brit Jerky Sušené masové penízky pro psy – sleď","https://cdn.rohlik.cz/images/grocery/products/1406116/1406116-1612462471037.jpg","{8595602543786,8595602543960}","{220,150,80}",100,"",False,"","2023-06-05 14:51:00.384524+02",0,0,0,False
2596,"1443408","Calibra Verve Konzerva pro dospělé psy s vepřovým a zvěřinou","https://cdn.rohlik.cz/images/grocery/products/1414045/1414045-1632882484603.jpg","{8594062089407,8594062089483}","{110,75,75}",430,"",False,"","2023-06-05 14:58:00.38488+02",0,0,0,False
2599,"1301441","Oxalis Mango a jasmín","https://cdn.rohlik.cz/images/grocery/products/1385624/1385624-1630490759748.jpg","{8595218032292}","{190,70,40}",80,"",False,"","2023-06-05 15:08:00.373296+02",0,0,0,False
2601,"1477115","Pet Farm Family BIO Konzerva pro psy kuře","https://cdn.rohlik.cz/images/grocery/products/1420816/1420816-1649779735374.jpg","{8594178745129}","{110,75,75}",446,"",False,"","2023-06-05 15:12:00.444522+02",0,0,0,False
2602,"917412","Brit Premium Cat with Salmon fillets kapsička pro kočky","https://cdn.rohlik.cz/images/grocery/products/1325917/pickingImages/1325917-1545998887.jpg","{8595602518487,8595602519927}","{15,90,135}",90,"",False,"","2023-06-05 15:13:00.251071+02",0,0,0,False
